ts,rtt,pkgLossRat,dlThroughput,ulThroughput,dnsLatency,dnsSuccessRate,rsrp,rsrq,snr,mimoLayer,mcs,rat,cid,label
16:48:56,0.0,0.0,1.4,1.2,50.7,101.6,-79,-6,17,2,5,20,545,0
16:48:57,0.0,0.0,1.4,1.3,49.0,95.0,-80,-11,-8,2,12,20,558,0
16:48:58,0.0,0.0,1.7,1.3,50.6,91.2,-78,-12,10,2,9,20,558,0
16:48:59,0.0,0.0,1.8,1.2,49.0,95.0,-80,-11,8,2,9,20,558,0
16:49:00,0.0,0.0,1.7,1.4,53.0,93.5,-80,-13,3,2,2,20,558,0
16:49:01,0.0,0.0,1.4,1.5,49.0,95.0,-83,-12,4,2,2,20,558,0
16:49:02,0.0,0.0,1.4,1.3,50.6,98.0,-89,-18,3,2,3,20,558,0
16:49:03,0.0,0.0,1.5,1.3,49.0,95.0,-87,-13,0,2,3,20,558,0
16:49:04,0.0,0.0,1.7,1.4,50.6,88.0,-89,-10,-3,2,3,20,558,0
16:49:05,0.0,0.0,1.6,1.6,49.0,95.0,-85,-12,-2,2,7,20,558,0
16:49:06,0.0,0.0,1.7,1.2,49.4,98.8,-89,-11,5,1,8,20,558,0
16:49:07,0.0,0.0,1.5,1.0,49.0,95.0,-90,-12,3,1,8,20,558,0
16:49:08,0.0,0.0,1.7,1.1,50.8,85.9,-93,-10,6,1,8,20,558,0
16:49:09,0.0,0.0,1.6,1.2,49.0,95.0,-94,-12,0,1,11,20,558,0
16:49:10,0.0,0.0,1.7,1.4,47.3,95.8,-95,-11,2,1,11,20,558,0
16:49:11,0.0,0.0,1.5,1.3,49.0,95.0,-98,-13,0,1,6,20,558,0
16:49:12,0.0,0.0,1.6,1.5,53.7,99.7,-100,-15,7,1,6,20,558,0
16:49:13,0.0,0.0,1.4,1.4,49.0,95.0,-98,-12,5,1,6,20,558,0
16:49:14,0.0,0.0,1.4,1.3,46.9,90.4,-103,-14,-2,1,6,20,558,0
16:49:15,0.0,0.0,1.5,1.1,49.0,95.0,-101,-13,-1,1,6,20,558,0
16:49:16,0.0,0.0,1.4,1.1,47.4,100.7,-104,-17,-3,1,3,20,558,0
16:49:17,0.0,0.0,1.6,1.3,49.0,95.0,-101,-14,0,1,3,20,558,0
16:49:18,42.6,0.0,1.5,1.4,45.0,88.0,-102,-13,3,1,3,20,558,0
16:49:19,80.7,0.0,1.5,1.3,47.0,94.0,-102,-14,0,1,7,20,558,0
16:49:20,44.2,0.0,1.4,1.4,44.8,101.2,-97,-15,-1,1,7,20,558,0
16:49:21,0.0,0.0,1.5,1.4,47.0,94.0,-102,-14,2,1,7,20,558,0
16:49:22,0.0,0.0,1.5,1.4,47.0,97.5,-104,-8,-3,2,12,20,51,0
16:49:23,0.0,0.0,1.6,1.5,47.0,94.0,-99,-13,0,2,12,20,51,0
16:49:24,160.7,0.0,1.3,1.5,45.3,93.3,-94,-16,-3,2,12,20,51,0
16:49:25,320.3,0.0,1.0,1.4,47.0,94.0,-99,-13,-1,2,6,20,51,0
